CARD:
Seq_Header	Hmmscan_Family
gb|AAK97755.1|ARO:3000167|tet(C)	MFS_1	RF0102
gb|AAD25538.1|ARO:3000174|tet(G)	MFS_1	RF0102
gb|AAF27726.1|ARO:3002694|cmlA4	MFS_1	RF0102
gb|AAA26057.1|ARO:3002693|cmlA1	MFS_1	RF0102
gb|CAL30186.1|ARO:3002699|cmlB1	MFS_1	RF0102
gb|CAA75663.1|ARO:3000175|tet(H)	MFS_1	RF0102
gb|AAW66497.1|ARO:3000566|tet(39)	MFS_1	RF0102
gb|AAD12753.1|ARO:3000177|tet(J)	MFS_1	RF0102
gb|AAB84282.1|ARO:3000181|tet(V)	MFS_1	RF0102
gb|CCQ22388.1|ARO:3000421|norB	MFS_1	RF0102
gb|AAC77293.1|ARO:3001214|mdtM	MFS_1	RF0102
gb|ACJ63262.1|ARO:3003107|mefB	MFS_1	RF0102
gb|AEZ36150.1|ARO:3000448|qepA	MFS_1	RF0102
gb|AAL73129.1|ARO:3000616|mel	MFS_1	RF0102
gb|AAA22277.1|ARO:3003007|bmr	MFS_1	RF0102
gb|AAC60781.1|ARO:3003048|rosA	MFS_1	RF0102
gb|AAL75563.1|ARO:3000168|tet(D)	MFS_1	RF0102
gb|AAG03380.1|ARO:3002703|cmx	MFS_1	RF0102
gb|AAK99775.1|ARO:3000614|mefE	MFS_1	RF0102
gb|AAK52606.1|ARO:3002696|cmlA6	MFS_1	RF0102
gb|AAB28795.1|ARO:3000178|tet(K)	MFS_1	RF0102
gb|AFK80333.1|ARO:3001313|facT	MFS_1	RF0102
gb|AAS68233.1|ARO:3000391|norA	MFS_1	RF0102
gb|AAP93922.1|ARO:3000569|tet(41)	MFS_1	RF0102
gb|CAA03986.1|ARO:3000343|tap	MFS_1	RF0102
gb|AAC45805.1|ARO:3002702|cmrA	MFS_1	RF0102
gb|ACS83748.1|ARO:3000573|tet(43)	MFS_1	RF0102
gb|AAC75733.1|ARO:3000074|emrB	MFS_1	RF0102
gb|AAD09860.1|ARO:3000561|tet(30)	MFS_1	RF0102
gb|AAV80464.1|ARO:3000565|tet(38)	MFS_1	RF0102
gb|AAN06707.1|ARO:3000165|tet(A)	MFS_1	RF0102
gb|AAD25063.1|ARO:3000183|tet(Z)	MFS_1	RF0102
gb|AAC36944.1|ARO:3003006|blt	MFS_1	RF0102
gb|BAA07072.1|ARO:3002812|pp-flo	MFS_1	RF0102
gb|AAK99679.1|ARO:3000822|pmrA	MFS_1	RF0102
gb|CAD12227.2|ARO:3000478|tet(33)	MFS_1	RF0102
gb|BAL43360.1|ARO:3003745|mefC	MFS_1	RF0102
gb|BAG75524.1|ARO:3003954|efmA	MFS_1	RF0102
gb|CCP45647.1|ARO:3003955|efpA	MFS_1	RF0102
gb|AAF40764.1|ARO:3003962|farB	MFS_1	RF0102
gb|AAD08227.1|ARO:3003964|hp1181	MFS_1	RF0102
gb|AAC43550.1|ARO:3003967|lrfA	MFS_1	RF0102
gb|ABF33001.1|ARO:3003969|lmrP	MFS_1	RF0102
gb|AAF74725.1|ARO:3004659|Mef(En2)	MFS_1	RF0102
gb|BAA14147.1|ARO:3004667|Staphylococcus	MFS_1	RF0102
gb|ABW91179.1|ARO:3004665|cmlA8	MFS_1	RF0102
gb|ADI87853.1|ARO:3004666|pexA	MFS_1	RF0102
gb|AAG16656.1|ARO:3002705|floR	MFS_1	RF0102
gb|ALV80601.1|ARO:3003801|bcr-1	MFS_1	RF0102
gb|AAA22851.1|ARO:3000179|tet(L)	MFS_1	RF0102
gb|ACF70723.1|ARO:3004103|QepA2	MFS_1	RF0102
gb|AFH35853.1|ARO:3001328|Escherichia	MFS_1	RF0102
gb|CAD31707.1|ARO:3002691|Salmonella	MFS_1	RF0102
gb|AQX36338.1|ARO:3004379|QepA4	MFS_1	RF0102
gb|AMP42492.1|ARO:3004441|tet(59)	MFS_1	RF0102
gb|AAW38464.1|ARO:3004572|Staphylococcys	MFS_1	RF0102
gb|ABO11759.2|ARO:3004573|Acinetobacter	MFS_1	RF0102
gb|ACJ41547.2|ARO:3004574|Acinetobacter	MFS_1	RF0102
gb|ACQ82816.1|ARO:3004577|Acinetobacter	MFS_1	RF0102
gb|EOU56998.1|ARO:3004597|Klebsiella	MFS_1	RF0102
gb|AAA20116.1|ARO:3000180|tetA(P)	MFS_3	RF0103
gb|BAC11911.1|ARO:3003551|emeA	MFS_3	RF0103
gb|CAM12479.1|ARO:3000567|tet(40)	MFS_3	RF0103
gb|AAB84282.1|ARO:3000181|tet(V)	MFS_3	RF0103
gb|ACJ63262.1|ARO:3003107|mefB	MFS_3	RF0103
gb|AEZ36150.1|ARO:3000448|qepA	MFS_3	RF0103
gb|AAL73129.1|ARO:3000616|mel	MFS_3	RF0103
gb|AAA22277.1|ARO:3003007|bmr	MFS_3	RF0103
gb|AAL75563.1|ARO:3000168|tet(D)	MFS_3	RF0103
gb|AAK99775.1|ARO:3000614|mefE	MFS_3	RF0103
gb|AFK80333.1|ARO:3001313|facT	MFS_3	RF0103
gb|AAS68233.1|ARO:3000391|norA	MFS_3	RF0103
gb|CAA03986.1|ARO:3000343|tap	MFS_3	RF0103
gb|AAN06707.1|ARO:3000165|tet(A)	MFS_3	RF0103
gb|AAD25063.1|ARO:3000183|tet(Z)	MFS_3	RF0103
gb|AAC36944.1|ARO:3003006|blt	MFS_3	RF0103
gb|AAK99679.1|ARO:3000822|pmrA	MFS_3	RF0103
gb|BAL43360.1|ARO:3003745|mefC	MFS_3	RF0103
gb|BAG75524.1|ARO:3003954|efmA	MFS_3	RF0103
gb|AAD08227.1|ARO:3003964|hp1181	MFS_3	RF0103
gb|AAF74725.1|ARO:3004659|Mef(En2)	MFS_3	RF0103
gb|BAA14147.1|ARO:3004667|Staphylococcus	MFS_3	RF0103
gb|ACF70723.1|ARO:3004103|QepA2	MFS_3	RF0103
gb|AQX36338.1|ARO:3004379|QepA4	MFS_3	RF0103
gb|AMP42492.1|ARO:3004441|tet(59)	MFS_3	RF0103
gb|CAA37699.1|ARO:3003565|r39	MoxA	RF0105
gb|AGJ01153.1|ARO:3002326|KPC-16	MoxA	RF0105
gb|CAA37052.1|ARO:3002995|ROB-1	MoxA	RF0105
gb|CAA29819.1|ARO:3002877|BcI	MoxA	RF0105
gb|AAR20595.1|ARO:3000090|BLA1	MoxA	RF0105
gb|AIX87991.1|ARO:3003180|KPC-22	MoxA	RF0105
gb|AGJ01154.1|ARO:3002327|KPC-17	MoxA	RF0105
gb|ABU39980.1|ARO:3004749|BCL-1	MoxA	RF0105
gb|ALF06101.1|ARO:3004764|CBP-1	MoxA	RF0105
gb|AAG44836.1|ARO:3004740|AST-1	MoxA	RF0105
gb|AFP99175.1|ARO:3002303|VIM-33	NDM-CcrA	RF0108
gb|ABX30738.1|ARO:3000621|PC1	PC1	RF0111
gb|APY23733.1|ARO:3004734|ARL-1	PC1	RF0111
gb|APY23841.1|ARO:3004735|ARL-2	PC1	RF0111
gb|APY23844.1|ARO:3004736|ARL-3	PC1	RF0111
gb|APY23838.1|ARO:3004737|ARL-4	PC1	RF0111
gb|APY23862.1|ARO:3004738|ARL-5	PC1	RF0111
gb|APY23865.1|ARO:3004739|ARL-6	PC1	RF0111
gb|AFR46589.1|ARO:3002771|QnrB58	Qnr	RF0113
gb|AFU25658.1|ARO:3002762|QnrB47	Qnr	RF0113
gb|AEG74318.1|ARO:3002795|QnrS6	Qnr	RF0113
gb|AGL43627.1|ARO:3002778|QnrB66	Qnr	RF0113
gb|AEL00461.1|ARO:3002753|QnrB38	Qnr	RF0113
gb|CAP45903.1|ARO:3002733|QnrB18	Qnr	RF0113
gb|ABG56269.1|ARO:3002724|QnrB10	Qnr	RF0113
gb|AAZ04784.1|ARO:3002711|QnrA5	Qnr	RF0113
gb|AHE41345.1|ARO:3002797|QnrS8	Qnr	RF0113
gb|ABX72042.1|ARO:3002727|QnrB13	Qnr	RF0113
gb|AEL00458.1|ARO:3002751|QnrB36	Qnr	RF0113
gb|CCI51002.2|ARO:3002767|QnrB54	Qnr	RF0113
gb|ACS71747.1|ARO:3002738|QnrB23	Qnr	RF0113
gb|ABO93588.1|ARO:3002715|QnrB2	Qnr	RF0113
gb|ADI46626.1|ARO:3002739|QnrB24	Qnr	RF0113
gb|AEQ94272.1|ARO:3002757|QnrB42	Qnr	RF0113
gb|ABF47469.1|ARO:3002790|QnrS1	Qnr	RF0113
gb|BAN04737.1|ARO:3002774|QnrB61	Qnr	RF0113
gb|AGL43632.1|ARO:3002783|QnrB71	Qnr	RF0113
gb|AEG74319.1|ARO:3002794|QnrS5	Qnr	RF0113
gb|ABS30107.1|ARO:3002725|QnrB11	Qnr	RF0113
gb|ABP87778.1|ARO:3002720|QnrB6	Qnr	RF0113
gb|ADI55014.1|ARO:3002801|QnrVC4	Qnr	RF0113
gb|AFD54601.1|ARO:3002764|QnrB49	Qnr	RF0113
gb|CAP45902.1|ARO:3002732|QnrB17	Qnr	RF0113
gb|AFR46590.1|ARO:3002772|QnrB59	Qnr	RF0113
gb|ABC17629.1|ARO:3002716|QnrB3	Qnr	RF0113
gb|ADM52188.1|ARO:3002743|QnrB28	Qnr	RF0113
gb|AGL43626.1|ARO:3002777|QnrB65	Qnr	RF0113
gb|AGK90303.1|ARO:3002734|QnrB19	Qnr	RF0113
gb|AEL31272.1|ARO:3002756|QnrB41	Qnr	RF0113
gb|ADW54092.1|ARO:3002761|QnrB46	Qnr	RF0113
gb|ACJ24509.1|ARO:3002793|QnrS4	Qnr	RF0113
gb|AHF20043.1|ARO:3002798|QnrS9	Qnr	RF0113
gb|AEL00450.1|ARO:3002747|QnrB32	Qnr	RF0113
gb|ACM50952.1|ARO:3002736|QnrB21	Qnr	RF0113
gb|AAZ04783.1|ARO:3002710|QnrA4	Qnr	RF0113
gb|ABW03156.3|ARO:3002721|QnrB7	Qnr	RF0113
gb|ADN94685.1|ARO:3002740|QnrB25	Qnr	RF0113
gb|AAZ04782.1|ARO:3002709|QnrA3	Qnr	RF0113
gb|AHE41343.1|ARO:3002768|QnrB55	Qnr	RF0113
gb|ABX72044.1|ARO:3002728|QnrB14	Qnr	RF0113
gb|AFY16910.1|ARO:3002775|QnrB62	Qnr	RF0113
gb|AEL00459.1|ARO:3002752|QnrB37	Qnr	RF0113
gb|AGL43631.1|ARO:3002782|QnrB70	Qnr	RF0113
gb|AFH88686.1|ARO:3002763|QnrB48	Qnr	RF0113
gb|ABC86904.2|ARO:3002714|QnrB1	Qnr	RF0113
gb|ACV83303.2|ARO:3002713|QnrA7	Qnr	RF0113
gb|AEL00451.1|ARO:3002748|QnrB33	Qnr	RF0113
gb|AGT59159.1|ARO:3002785|QnrB73	Qnr	RF0113
gb|ADM52193.1|ARO:3002744|QnrB29	Qnr	RF0113
gb|AEM62764.1|ARO:3002802|QnrVC5	Qnr	RF0113
gb|AEL00452.1|ARO:3002749|QnrB34	Qnr	RF0113
gb|ACS71746.1|ARO:3002737|QnrB22	Qnr	RF0113
gb|AFA52644.1|ARO:3002760|QnrB45	Qnr	RF0113
gb|AGL43629.1|ARO:3002780|QnrB68	Qnr	RF0113
gb|AFR46587.1|ARO:3002769|QnrB56	Qnr	RF0113
gb|AEL31271.1|ARO:3002755|QnrB40	Qnr	RF0113
gb|ABU52984.1|ARO:3002792|QnrS3	Qnr	RF0113
gb|CAO82104.1|ARO:3002726|QnrB12	Qnr	RF0113
gb|ABW03157.2|ARO:3002722|QnrB8	Qnr	RF0113
gb|ACC54440.2|ARO:3002799|QnrVC1	Qnr	RF0113
gb|AGL43630.1|ARO:3002781|QnrB69	Qnr	RF0113
gb|ABX72227.1|ARO:3002730|QnrB15	Qnr	RF0113
gb|AEH59666.1|ARO:3002741|QnrB26	Qnr	RF0113
gb|ADU33193.1|ARO:3002708|QnrA2	Qnr	RF0113
gb|AGL43625.1|ARO:3002776|QnrB64	Qnr	RF0113
gb|ABV66096.1|ARO:3002731|QnrB16	Qnr	RF0113
gb|ABP88094.1|ARO:3002723|QnrB9	Qnr	RF0113
gb|AGH08253.1|ARO:3002803|QnrVC6	Qnr	RF0113
gb|AFU25656.1|ARO:3002765|QnrB50	Qnr	RF0113
gb|ADM52186.1|ARO:3002742|QnrB27	Qnr	RF0113
gb|ACK75961.1|ARO:3002787|QnrC	Qnr	RF0113
gb|AFR46588.1|ARO:3002770|QnrB57	Qnr	RF0113
gb|AAZ78355.1|ARO:3002712|QnrA6	Qnr	RF0113
gb|AGL43628.1|ARO:3002779|QnrB67	Qnr	RF0113
gb|ABC17630.2|ARO:3002718|QnrB4	Qnr	RF0113
gb|AEL00456.1|ARO:3002750|QnrB35	Qnr	RF0113
gb|AHE41344.1|ARO:3002796|QnrS7	Qnr	RF0113
gb|AFA52645.1|ARO:3002759|QnrB44	Qnr	RF0113
gb|ADI81040.1|ARO:3002800|QnrVC3	Qnr	RF0113
gb|ABC17628.1|ARO:3002719|QnrB5	Qnr	RF0113
gb|ABF47470.1|ARO:3002791|QnrS2	Qnr	RF0113
gb|BAG55487.1|ARO:3002735|QnrB20	Qnr	RF0113
gb|AJA36815.1|ARO:3003193|QnrVC7	Qnr	RF0113
gb|ADM52194.1|ARO:3002745|QnrB30	Qnr	RF0113
gb|ABI50486.1|ARO:3002707|QnrA1	Qnr	RF0113
gb|AHX97725.1|ARO:3002786|QnrB74	Qnr	RF0113
gb|BAN04743.1|ARO:3002773|QnrB60	Qnr	RF0113
gb|AFA52643.1|ARO:3002758|QnrB43	Qnr	RF0113
gb|ADQ43424.1|ARO:3002746|QnrB31	Qnr	RF0113
gb|AGN92479.1|ARO:3002784|QnrB72	Qnr	RF0113
gb|AEU11363.1|ARO:3004622|QnrS10	Qnr	RF0113
gb|AFM45990.1|ARO:3004624|QnrS11	Qnr	RF0113
gb|APC93960.1|ARO:3004636|qnrE1	Qnr	RF0113
gb|AQV34023.1|ARO:3004637|qnrE2	Qnr	RF0113
gb|OIZ71829.1|ARO:3004625|QnrS12	Qnr	RF0113
gb|AZP56652.1|ARO:3004627|QnrS15	Qnr	RF0113
gb|CAA40386.1|ARO:3003103|cphA7	SubclassB1	RF0123
gb|CAD69003.1|ARO:3003094|imiH	SubclassB1	RF0123
gb|CAA71441.1|ARO:3003095|imiS	SubclassB1	RF0123
gb|AAP69912.1|ARO:3003100|cphA4	SubclassB1	RF0123
gb|AAB03413.1|ARO:3003099|cphA2	SubclassB1	RF0123
gb|AAP97129.1|ARO:3003104|cphA8	SubclassB1	RF0123
gb|AAP69913.1|ARO:3003101|cphA5	SubclassB1	RF0123
gb|AAM63403.1|ARO:3003093|CEPH-A3	SubclassB1	RF0123
gb|AAP69914.1|ARO:3003102|cphA6	SubclassB1	RF0123
gb|AAF09244.1|ARO:3000849|SFH-1	SubclassB1	RF0123
gb|AAF94716.1|ARO:3004289|Vibrio	SubclassB1	RF0123
gb|AEX08599.1|ARO:3002356|NDM-6	SubclassB2	RF0124
gb|CAB94707.1|ARO:3002193|IMP-2	SubclassB2	RF0124
gb|AGT37351.1|ARO:3002360|NDM-10	SubclassB2	RF0124
gb|AGC50807.1|ARO:3002307|VIM-37	SubclassB2	RF0124
gb|CAF05908.1|ARO:3000845|GIM-1	SubclassB2	RF0124
gb|BAM62793.1|ARO:3002233|IMP-42	SubclassB2	RF0124
gb|AAZ73123.1|ARO:3002282|VIM-12	SubclassB2	RF0124
gb|AFN88953.1|ARO:3002304|VIM-34	SubclassB2	RF0124
gb|BAJ05825.1|ARO:3002263|IND-7	SubclassB2	RF0124
gb|CAD12765.1|ARO:3002203|IMP-12	SubclassB2	RF0124
gb|AFP99885.1|ARO:3002299|VIM-29	SubclassB2	RF0124
gb|ABW90721.1|ARO:3002287|VIM-17	SubclassB2	RF0124
gb|AEU17778.1|ARO:3002224|IMP-33	SubclassB2	RF0124
gb|ABM67078.1|ARO:3002210|IMP-19	SubclassB2	RF0124
gb|BAQ56016.1|ARO:3003659|IMP-51	SubclassB2	RF0124
gb|AJP67511.1|ARO:3003179|VIM-43	SubclassB2	RF0124
gb|AAK38324.1|ARO:3000840|JOHN-1	SubclassB2	RF0124
gb|AAS13759.1|ARO:3002278|VIM-8	SubclassB2	RF0124
gb|ACT33323.1|ARO:3002293|VIM-23	SubclassB2	RF0124
gb|ADK25050.1|ARO:3002267|IND-11	SubclassB2	RF0124
gb|AAG29757.1|ARO:3002257|IND-2	SubclassB2	RF0124
gb|ACY01749.1|ARO:3002217|IMP-26	SubclassB2	RF0124
gb|CAA11471.1|ARO:3002192|IMP-1	SubclassB2	RF0124
gb|AGE83081.2|ARO:3002308|VIM-38	SubclassB2	RF0124
gb|ABR10840.1|ARO:3002272|VIM-2	SubclassB2	RF0124
gb|AAN63648.1|ARO:3000844|TUS-1	SubclassB2	RF0124
gb|AAT90846.1|ARO:3003556|SLB-1	SubclassB2	RF0124
gb|AAN84550.1|ARO:3002276|VIM-6	SubclassB2	RF0124
gb|BAQ02518.1|ARO:3003182|NDM-13	SubclassB2	RF0124
gb|AFG25462.1|ARO:3002220|IMP-29	SubclassB2	RF0124
gb|AET05999.1|ARO:3002300|VIM-30	SubclassB2	RF0124
gb|AAK27847.1|ARO:3002196|IMP-5	SubclassB2	RF0124
gb|CBY80143.1|ARO:3002296|VIM-26	SubclassB2	RF0124
gb|AAT36613.1|ARO:3002281|VIM-11	SubclassB2	RF0124
gb|AGC50805.1|ARO:3002305|VIM-35	SubclassB2	RF0124
gb|ABC88434.1|ARO:3002213|IMP-22	SubclassB2	RF0124
gb|AFQ31613.1|ARO:3002357|NDM-7	SubclassB2	RF0124
gb|ACV13198.1|ARO:3002290|VIM-20	SubclassB2	RF0124
gb|CAJ32373.2|ARO:3002262|IND-6	SubclassB2	RF0124
gb|ACB54703.1|ARO:3002286|VIM-16	SubclassB2	RF0124
gb|AAT90847.1|ARO:3003557|SFB-1	SubclassB2	RF0124
gb|BAM84089.1|ARO:3002358|NDM-8	SubclassB2	RF0124
gb|AEI25539.1|ARO:3002298|VIM-28	SubclassB2	RF0124
gb|AAN52134.1|ARO:3002275|VIM-5	SubclassB2	RF0124
gb|AAG29761.2|ARO:3002259|IND-3	SubclassB2	RF0124
gb|AIT76110.1|ARO:3002239|IMP-48	SubclassB2	RF0124
gb|BAB72072.1|ARO:3002202|IMP-11	SubclassB2	RF0124
gb|CAZ39946.1|ARO:3000589|NDM-1	SubclassB2	RF0124
gb|ACB41775.1|ARO:3002216|IMP-25	SubclassB2	RF0124
gb|BAM98935.1|ARO:3002234|IMP-43	SubclassB2	RF0124
gb|BAM38093.1|ARO:3002225|IMP-34	SubclassB2	RF0124
gb|ADK38716.1|ARO:3002269|IND-14	SubclassB2	RF0124
gb|CAE48334.1|ARO:3002207|IMP-16	SubclassB2	RF0124
gb|ABS29619.1|ARO:3000841|CGB-1	SubclassB2	RF0124
gb|ADA13241.1|ARO:3002266|IND-10	SubclassB2	RF0124
gb|ADO50679.1|ARO:3002295|VIM-25	SubclassB2	RF0124
gb|AAK13430.1|ARO:3002199|IMP-8	SubclassB2	RF0124
gb|AFK24647.1|ARO:3002301|VIM-31	SubclassB2	RF0124
gb|AAD20273.1|ARO:3002256|IND-1	SubclassB2	RF0124
gb|BAD89802.1|ARO:3002212|IMP-21	SubclassB2	RF0124
gb|AAT49068.1|ARO:3002205|IMP-14	SubclassB2	RF0124
gb|ACY29468.1|ARO:3002289|VIM-19	SubclassB2	RF0124
gb|ADX78234.1|ARO:3002297|VIM-27	SubclassB2	RF0124
gb|AFO59566.1|ARO:3002226|IMP-35	SubclassB2	RF0124
gb|AFP97028.1|ARO:3002228|IMP-37	SubclassB2	RF0124
gb|CAJ32502.1|ARO:3002274|VIM-4	SubclassB2	RF0124
gb|ABF70513.1|ARO:3002221|IMP-30	SubclassB2	RF0124
gb|BAB15941.1|ARO:3002197|IMP-6	SubclassB2	RF0124
gb|AEN03071.1|ARO:3000467|NDM-5	SubclassB2	RF0124
gb|AAN32638.1|ARO:3000842|EBR-1	SubclassB2	RF0124
gb|AGU91756.1|ARO:3002359|NDM-9	SubclassB2	RF0124
gb|AAK13078.1|ARO:3002195|IMP-4	SubclassB2	RF0124
gb|AGS82586.1|ARO:3002309|VIM-39	SubclassB2	RF0124
gb|AAN63496.1|ARO:3002271|VIM-1	SubclassB2	RF0124
gb|AAS13761.1|ARO:3002280|VIM-10	SubclassB2	RF0124
gb|ACT66697.1|ARO:3000846|SIM-1	SubclassB2	RF0124
gb|BAJ14288.1|ARO:3002270|IND-15	SubclassB2	RF0124
gb|AAS78754.1|ARO:3002261|IND-5	SubclassB2	RF0124
gb|BAB72069.1|ARO:3002201|IMP-10	SubclassB2	RF0124
gb|AAA22562.1|ARO:3002878|BcII	SubclassB2	RF0124
gb|AAG29760.1|ARO:3002258|IND-2a	SubclassB2	RF0124
gb|ADL27533.1|ARO:3002294|VIM-24	SubclassB2	RF0124
gb|AGS82587.1|ARO:3002222|IMP-31	SubclassB2	RF0124
gb|AAA22904.1|ARO:3000578|CcrA	SubclassB2	RF0124
gb|BAA77393.1|ARO:3002194|IMP-3	SubclassB2	RF0124
gb|AAK12087.1|ARO:3002198|IMP-7	SubclassB2	RF0124
gb|ADK25051.1|ARO:3002268|IND-12	SubclassB2	RF0124
gb|ACZ65153.1|ARO:3002265|IND-9	SubclassB2	RF0124
gb|AAT49070.1|ARO:3002206|IMP-15	SubclassB2	RF0124
gb|BAM62794.1|ARO:3002231|IMP-40	SubclassB2	RF0124
gb|AFG73659.1|ARO:3002219|IMP-28	SubclassB2	RF0124
gb|AFK80349.1|ARO:3002354|NDM-3	SubclassB2	RF0124
gb|AEZ49857.1|ARO:3002302|VIM-32	SubclassB2	RF0124
gb|AEN75249.1|ARO:3002229|IMP-38	SubclassB2	RF0124
gb|AAN63647.1|ARO:3000843|MUS-1	SubclassB2	RF0124
gb|ABC94518.1|ARO:3002283|VIM-13	SubclassB2	RF0124
gb|AIY26289.1|ARO:3003194|GIM-2	SubclassB2	RF0124
gb|CAD80251.1|ARO:3002204|IMP-13	SubclassB2	RF0124
gb|BAD81061.1|ARO:3002211|IMP-20	SubclassB2	RF0124
gb|BAM62795.1|ARO:3002232|IMP-41	SubclassB2	RF0124
gb|BAM98942.1|ARO:3002235|IMP-44	SubclassB2	RF0124
gb|AAG29765.2|ARO:3002260|IND-4	SubclassB2	RF0124
gb|ABM68358.1|ARO:3002215|IMP-24	SubclassB2	RF0124
gb|AEQ73520.1|ARO:3002209|IMP-18	SubclassB2	RF0124
gb|AEA41876.1|ARO:3000590|NDM-2	SubclassB2	RF0124
gb|AAT48653.1|ARO:3002284|VIM-14	SubclassB2	RF0124
gb|AGC92784.1|ARO:3000848|DIM-1	SubclassB2	RF0124
gb|AGC50806.1|ARO:3002306|VIM-36	SubclassB2	RF0124
gb|AJP08641.1|ARO:3003178|VIM-42	SubclassB2	RF0124
gb|ACB54702.1|ARO:3002285|VIM-15	SubclassB2	RF0124
gb|BAF91108.1|ARO:3000847|KHM-1	SubclassB2	RF0124
gb|AAS13760.1|ARO:3002279|VIM-9	SubclassB2	RF0124
gb|AAG27703.1|ARO:3002273|VIM-3	SubclassB2	RF0124
gb|AFB82585.1|ARO:3002355|NDM-4	SubclassB2	RF0124
gb|BAO79439.1|ARO:3002362|NDM-12	SubclassB2	RF0124
gb|AFR33816.1|ARO:3002223|IMP-32	SubclassB2	RF0124
gb|CAO83029.1|ARO:3002288|VIM-18	SubclassB2	RF0124
gb|AFP99175.1|ARO:3002303|VIM-33	SubclassB2	RF0124
gb|AIA58910.1|ARO:3002236|IMP-45	SubclassB2	RF0124
gb|AAK59385.1|ARO:3002200|IMP-9	SubclassB2	RF0124
gb|AEH41427.1|ARO:3002218|IMP-27	SubclassB2	RF0124
gb|ACZ65152.1|ARO:3002264|IND-8	SubclassB2	RF0124
gb|CAD61201.1|ARO:3002277|VIM-7	SubclassB2	RF0124
gb|AJP18054.1|ARO:3003183|NDM-14	SubclassB2	RF0124
gb|AJP77076|ARO:3003715|PEDO-3	SubclassB2	RF0124
gb|CAD37801.1|ARO:3003793|SPM-1	SubclassB2	RF0124
gb|AKN19901.1|ARO:3003842|MUS-2	SubclassB2	RF0124
gb|AFV91534.1|ARO:3004786|FIM-1	SubclassB2	RF0124
gb|AMY61250.1|ARO:3004092|HMB-1	SubclassB2	RF0124
gb|AOT73359.1|ARO:3004093|NDM-17	SubclassB2	RF0124
gb|CBY88906.1|ARO:3004105|TMB-1	SubclassB2	RF0124
gb|BAM73613.1|ARO:3004106|TMB-2	SubclassB2	RF0124
gb|AAR20596.1|ARO:3004189|Bla2	SubclassB2	RF0124
gb|AIL46641.1|ARO:3000579|Chryseobacterium	SubclassB2	RF0124
gb|ALG03771.1|ARO:3004463|EBR-2	SubclassB2	RF0124
gb|AKO63210.1|ARO:3003657|IMP-49	SubclassB2	RF0124
gb|BAR80870.1|ARO:3004823|IMP-52	SubclassB2	RF0124
gb|ALT07696.1|ARO:3004494|IMP-55	SubclassB2	RF0124
gb|ALT53802.1|ARO:3004495|IMP-56	SubclassB2	RF0124
gb|AJE61443.1|ARO:3002361|NDM-11	SubclassB2	RF0124
gb|AVX51087.1|ARO:3004559|CAM-1	SubclassB2	RF0124
gb|CAJ19611.1|ARO:3002436|OKP-B-3	TEM	RF0126
gb|CAJ19618.1|ARO:3002442|OKP-B-9	TEM	RF0126
gb|CAJ19610.1|ARO:3002435|OKP-B-2	TEM	RF0126
gb|CAJ19619.1|ARO:3002443|OKP-B-10	TEM	RF0126
gb|CAJ19616.1|ARO:3002441|OKP-B-8	TEM	RF0126
gb|CAP12355.2|ARO:3002439|OKP-B-6	TEM	RF0126
gb|CAG25813.2|ARO:3002434|OKP-B-1	TEM	RF0126
gb|AAV80715.1|ARO:3002446|OKP-B-13	TEM	RF0126
gb|CAP12358.1|ARO:3002451|OKP-B-18	TEM	RF0126
gb|CAP12359.2|ARO:3002452|OKP-B-19	TEM	RF0126
gb|CAP12356.2|ARO:3002438|OKP-B-5	TEM	RF0126
gb|CAJ19620.1|ARO:3002444|OKP-B-11	TEM	RF0126
gb|CAJ19615.1|ARO:3002440|OKP-B-7	TEM	RF0126
gb|CAP12360.2|ARO:3002453|OKP-B-20	TEM	RF0126
gb|CAJ19612.1|ARO:3002437|OKP-B-4	TEM	RF0126
gb|CAP12357.2|ARO:3002450|OKP-B-17	TEM	RF0126
gb|ACD35503.1|ARO:3000572|tet(42)	TetA	RF0127
gb|AMP42492.1|ARO:3004441|tet(59)	TetA-B	RF0128
gb|AAB84282.1|ARO:3000181|tet(V)	tet_MFS_efflux	RF0134
gb|AAC72341.1|ARO:3000182|tet(Y)	TetY	RF0137
gb|AAM77075.1|ARO:3002695|cmlA5	efflux_Bcr_CflA	RF0140
gb|AAD22144.1|ARO:3002698|cmlB	efflux_Bcr_CflA	RF0140
gb|AAF27726.1|ARO:3002694|cmlA4	efflux_Bcr_CflA	RF0140
gb|AAA26057.1|ARO:3002693|cmlA1	efflux_Bcr_CflA	RF0140
gb|CAL30186.1|ARO:3002699|cmlB1	efflux_Bcr_CflA	RF0140
gb|AAK52606.1|ARO:3002696|cmlA6	efflux_Bcr_CflA	RF0140
gb|BAA07072.1|ARO:3002812|pp-flo	efflux_Bcr_CflA	RF0140
gb|ABW91179.1|ARO:3004665|cmlA8	efflux_Bcr_CflA	RF0140
gb|AAG16656.1|ARO:3002705|floR	efflux_Bcr_CflA	RF0140
gb|ALV80601.1|ARO:3003801|bcr-1	efflux_Bcr_CflA	RF0140
gb|CAD31707.1|ARO:3002691|Salmonella	efflux_Bcr_CflA	RF0140
gb|BAA11237.1|ARO:3000254|emrY	efflux_EmrB	RF0141
gb|KIX81495.1|ARO:3002813|lmrB	efflux_EmrB	RF0141
