NCBI:
Seq_Header	Hmmscan_Family
695273738|WP_032495672.1|1|1|blaNDM-9|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-9	SubclassB2	RF0124
730719525|WP_034080264.1|1|1|blaVIM-11|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-11	SubclassB2	RF0124
736731838|WP_034735890.1|1|1|blaIND-2|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-2	SubclassB2	RF0124
736847759|WP_034848068.1|1|1|blaB-14|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-14	SubclassB2	RF0124
740502789|WP_038333643.1|1|1|blaEBR-2|blaEBR|hydrolase|subclass_B1_metallo-beta-lactamase_EBR-2	SubclassB2	RF0124
748274255|WP_039819893.1|1|1|blaIMP-14|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-14	SubclassB2	RF0124
752588961|WP_041258349.1|1|1|blaFIA-1|blaFIA|hydrolase|subclass_B1_metallo-beta-lactamase_FIA-1	SubclassB2	RF0124
752809742|WP_041449074.1|1|1|blaANA-1|blaANA|hydrolase|subclass_B1_metallo-beta-lactamase_ANA-1	SubclassB2	RF0124
757619038|WP_042862936.1|1|1|blaIMP-13|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-13	SubclassB2	RF0124
763060735|WP_043942497.1|1|1|blaPST-1|blaPST|hydrolase|subclass_B1_metallo-beta-lactamase_PST-1	SubclassB2	RF0124
917561940|WP_052157330.1|1|1|blaFIM-1|blaFIM|hydrolase|subclass_B1_metallo-beta-lactamase_FIM-1	SubclassB2	RF0124
919213656|WP_052769157.1|1|1|blaIND-16|blaIND|hydrolase|subclass_B1_metallo-beta-lactamase_IND-16	SubclassB2	RF0124
973759081|WP_059154943.1|1|1|blaB-9|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-9	SubclassB2	RF0124
979430697|WP_059324801.1|1|1|blaB-8|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-8	SubclassB2	RF0124
979834383|WP_059345632.1|1|1|blaB-6|blaB|hydrolase|subclass_B1_metallo-beta-lactamase_BlaB-6	SubclassB2	RF0124
983425423|WP_060589395.1|1|1|blaVIM-29|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-29	SubclassB2	RF0124
983452922|WP_060614779.1|1|1|blaIMP-26|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-26	SubclassB2	RF0124
985813815|WP_060874262.1|1|1|blaMOC-1|blaMOC|hydrolase|subclass_B1_metallo-beta-lactamase_MOC-1	SubclassB2	RF0124
1028083777|WP_063842745.1|1|1|blaOKP-B|blaOKP-B|hydrolase|OKP-B_family_class_A_broad-spectrum_beta-lactamase	TEM	RF0126
1028105897|WP_063860908.1|1|1|blaOKP-B-10|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-10	TEM	RF0126
1028105899|WP_063860909.1|1|1|blaOKP-B-11|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-11	TEM	RF0126
1028105901|WP_063860910.1|1|1|blaOKP-B-13|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-13	TEM	RF0126
1028105902|WP_063860911.1|1|1|blaOKP-B-17|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-17	TEM	RF0126
1028105903|WP_063860912.1|1|1|blaOKP-B-18|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-18	TEM	RF0126
1028105905|WP_063860913.1|1|1|blaOKP-B-19|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-19	TEM	RF0126
1028105906|WP_063860914.1|1|1|blaOKP-B-2|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-2	TEM	RF0126
1028105909|WP_063860915.1|1|1|blaOKP-B-20|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-20	TEM	RF0126
1028105912|WP_063860916.1|1|1|blaOKP-B-3|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-3	TEM	RF0126
1028105915|WP_063860917.1|1|1|blaOKP-B-4|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-4	TEM	RF0126
1028105924|WP_063860923.1|1|1|blaOKP-B-5|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-5	TEM	RF0126
1028105946|WP_063860931.1|1|1|blaOKP-B-9|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-9	TEM	RF0126
1028105951|WP_063860932.1|1|1|blaORN-2|blaORN|hydrolase|class_A_beta-lactamase_ORN-2	TEM	RF0126
1028105952|WP_063860933.1|1|1|blaORN-3|blaORN|hydrolase|class_A_beta-lactamase_ORN-3	TEM	RF0126
1028105953|WP_063860934.1|1|1|blaORN-4|blaORN|hydrolase|class_A_beta-lactamase_ORN-4	TEM	RF0126
1028105954|WP_063860935.1|1|1|blaORN-5|blaORN|hydrolase|class_A_beta-lactamase_ORN-5	TEM	RF0126
1028105955|WP_063860936.1|1|1|blaORN-6|blaORN|hydrolase|class_A_beta-lactamase_ORN-6	TEM	RF0126
1028110869|WP_063865145.1|1|1|blaTER-1|blaTER|hydrolase|class_A_beta-lactamase_TER-1	TEM	RF0126
490311300|WP_004205995.1|1|1|blaOKP-B-6|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-6	TEM	RF0126
491000675|WP_004862397.1|1|1|blaORN-1|blaORN|hydrolase|class_A_broad-spectrum_beta-lactamase_ORN-1	TEM	RF0126
516511908|WP_017900346.1|1|1|blaOKP-B-8|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-8	TEM	RF0126
556466428|WP_023318187.1|1|1|blaOKP-B-23|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-23	TEM	RF0126
694114072|WP_032456002.1|1|1|blaOKP-B-1|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-1	TEM	RF0126
950165551|WP_057215100.1|1|1|blaOKP-B-7|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-7	TEM	RF0126
500229186|WP_011899270.1|1|1|tet(E)|tet(E)|efflux|tetracycline_efflux_MFS_transporter_Tet(E)	TetA	RF0127
695263298|WP_032490168.1|1|1|tet(E)|tet(E)|efflux|tetracycline_efflux_MFS_transporter_Tet(E)	TetA	RF0127
1028084278|WP_063843246.1|1|1|cmlA4|cmlA4|efflux|chloramphenicol_efflux_MFS_transporter_CmlA4	efflux_Bcr_CflA	RF0140
1028084279|WP_063843247.1|1|1|cmlA4|cmlA4|efflux|chloramphenicol_efflux_MFS_transporter_CmlA4	efflux_Bcr_CflA	RF0140
1028086599|WP_063844973.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
1028086663|WP_063845037.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
1028086691|WP_063845065.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
1028086699|WP_063845073.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
1028086745|WP_063845118.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
1028086746|WP_063845119.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
1105502045|WP_071846197.1|1|1|cmlA|cmlA|efflux|CmlA_family_chloramphenicol_efflux_MFS_transporter	efflux_Bcr_CflA	RF0140
1105502127|WP_071846279.1|1|1|cmlA|cmlA|efflux|CmlA_family_chloramphenicol_efflux_MFS_transporter	efflux_Bcr_CflA	RF0140
446017870|WP_000095725.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	efflux_Bcr_CflA	RF0140
446136264|WP_000214119.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
446136266|WP_000214121.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
446136267|WP_000214122.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
446136268|WP_000214123.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
446136270|WP_000214125.1|1|1|floR2|floR2|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR2	efflux_Bcr_CflA	RF0140
447179517|WP_001256773.1|1|1|cmlA6|cmlA|efflux|chloramphenicol_efflux_MFS_transporter_CmlA6	efflux_Bcr_CflA	RF0140
447179520|WP_001256776.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	efflux_Bcr_CflA	RF0140
487467289|WP_001694495.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
487652940|WP_001747811.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
499585335|WP_011266118.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
499772320|WP_011453054.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
500434783|WP_011931116.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
501257754|WP_012300772.1|1|1|cmlA5|cmlA5|efflux|chloramphenicol_efflux_MFS_transporter_CmlA5	efflux_Bcr_CflA	RF0140
501556594|WP_012561099.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
504199322|WP_014386424.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
544574424|WP_021038045.1|1|1|floR|floR|efflux|chloramphenicol/florfenicol_efflux_MFS_transporter_FloR	efflux_Bcr_CflA	RF0140
584595236|WP_024160909.1|1|1|cmlB1|cmlB1|efflux|chloramphenicol_efflux_MFS_transporter_CmlB1	efflux_Bcr_CflA	RF0140
644808165|WP_025368619.1|1|1|cmlA4|cmlA4|efflux|chloramphenicol_efflux_MFS_transporter_CmlA4	efflux_Bcr_CflA	RF0140
695261555|WP_032488514.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	efflux_Bcr_CflA	RF0140
695263026|WP_032489896.1|1|1|cmlA5|cmlA5|efflux|chloramphenicol_efflux_MFS_transporter_CmlA5	efflux_Bcr_CflA	RF0140
695270035|WP_032492104.1|1|1|cmlA8|cmlA|efflux|chloramphenicol_efflux_MFS_transporter_CmlA8	efflux_Bcr_CflA	RF0140
695270259|WP_032492328.1|1|1|cmlB|cmlB|efflux|chloramphenicol_efflux_MFS_transporter_CmlB	efflux_Bcr_CflA	RF0140
757619045|WP_042862943.1|1|1|cmlA10|cmlA|efflux|chloramphenicol_efflux_MFS_transporter_CmlA10	efflux_Bcr_CflA	RF0140
57286370|AAW38464.1|1|1|lmrS|lmrS||multidrug_efflux_MFS_transporter_LmrS	efflux_EmrB	RF0141
5852501|AAD54074.1|1|1|farB|farB||fatty_acid_resistance_MFS_efflux_transporter_permease_subunit_FarB	efflux_EmrB	RF0141
7225540|AAF40764.1|1|1|farB|farB||fatty_acid_resistance_MFS_efflux_transporter_permease_subunit_FarB	efflux_EmrB	RF0141
918359733|WP_052413892.1|1|1|tcmA|tcmA||tetracenomycin_C_efflux_MFS_transporter	efflux_EmrB	RF0141
506423864|WP_015943583.1|1|1|vanI|vanI|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanI	D_ala_D_ala	RF0144
517010483|WP_018211347.1|1|1|vanI|vanI|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanI	D_ala_D_ala	RF0144
13183097|AAK15050.1|1|1|ttgR|ttgR||efflux_transport_transcriptional_regulator_TtgR	TetR_N	RF0170
193934430|ACF30254.1|1|1|mtrR|mtrR|efflux|multidrug_efflux_system_transcriptional_repressor_MtrR	TetR_N	RF0170
300492223|ADK23698.1|1|1|qacR|qacR||multidrug-binding_transcriptional_regulator_QacR	TetR_N	RF0170
438189|CAA81047.1|1|1|mtrR|mtrR|efflux|multidrug_efflux_system_transcriptional_repressor_MtrR	TetR_N	RF0170
6560606|AAF16682.1|1|1|srpR|srpR||solvent_efflux_transporter_antirepressor_SrpR	TetR_N	RF0170
16128448|WP_000101737.1|1|1|acrR|acrR|point_mutation|acrR	TetR_N	RF0170
197212833|WP_000113609.1|1|1|ramR|ramR|point_mutation|ramR	TetR_N	RF0170
488932020|WP_002843095.1|1|1|cmeR|cmeR|point_mutation|cmeR	TetR_N	RF0170
